penalty,mixture,.iter,.metric,.estimator,mean,n,std_err,.config,model
2.9077751681027394e-7,0.45306111145932226,12,bal_accuracy,binary,0.8526954236710028,50,0.006309614933891309,Model1,lasso-wv
2.9077751681027394e-7,0.45306111145932226,12,f_meas,binary,0.5586801744103962,50,0.010902917212680168,Model1,lasso-wv
2.9077751681027394e-7,0.45306111145932226,12,kap,binary,0.5137428834009917,50,0.01156777815892157,Model1,lasso-wv
2.9077751681027394e-7,0.45306111145932226,12,npv,binary,0.9817812610323764,50,0.0011540541857451322,Model1,lasso-wv
2.9077751681027394e-7,0.45306111145932226,12,ppv,binary,0.4392194894620368,50,0.011963797661393421,Model1,lasso-wv
2.9077751681027394e-7,0.45306111145932226,12,precision,binary,0.4392194894620368,50,0.011963797661393416,Model1,lasso-wv
2.9077751681027394e-7,0.45306111145932226,12,recall,binary,0.7850392020229786,50,0.012358480396322842,Model1,lasso-wv
2.9077751681027394e-7,0.45306111145932226,12,roc_auc,binary,0.9326837169057608,50,0.0036616391131935465,Model1,lasso-wv
1.960305819832139e-6,0.9646735638621263,15,bal_accuracy,binary,0.8499869691868539,50,0.006510234975838861,Model1,lasso-wv
1.960305819832139e-6,0.9646735638621263,15,f_meas,binary,0.5586592642805087,50,0.010493039999501946,Model1,lasso-wv
1.960305819832139e-6,0.9646735638621263,15,kap,binary,0.5139774557167125,50,0.011084374231600228,Model1,lasso-wv
1.960305819832139e-6,0.9646735638621263,15,npv,binary,0.9812148757686449,50,0.001192327000361784,Model1,lasso-wv
1.960305819832139e-6,0.9646735638621263,15,ppv,binary,0.44088875733403765,50,0.01127127559969518,Model1,lasso-wv
1.960305819832139e-6,0.9646735638621263,15,precision,binary,0.4408887573340377,50,0.011271275599695176,Model1,lasso-wv
1.960305819832139e-6,0.9646735638621263,15,recall,binary,0.7779792942405864,50,0.01280541252116288,Model1,lasso-wv
1.960305819832139e-6,0.9646735638621263,15,roc_auc,binary,0.9293930841478181,50,0.0037534093494175635,Model1,lasso-wv
6.6926395973933e-6,0.0022258896039798856,9,bal_accuracy,binary,0.8662715938655647,50,0.004827243239940279,Model1,lasso-wv
6.6926395973933e-6,0.0022258896039798856,9,f_meas,binary,0.5359113864620955,50,0.010401324526827497,Model1,lasso-wv
6.6926395973933e-6,0.0022258896039798856,9,kap,binary,0.4860783949705442,50,0.01078451310782675,Model1,lasso-wv
6.6926395973933e-6,0.0022258896039798856,9,npv,binary,0.9855077382066187,50,8.868753223317483e-4,Model1,lasso-wv
6.6926395973933e-6,0.0022258896039798856,9,ppv,binary,0.40010512150578215,50,0.010823159222509149,Model1,lasso-wv
6.6926395973933e-6,0.0022258896039798856,9,precision,binary,0.40010512150578215,50,0.010823159222509147,Model1,lasso-wv
6.6926395973933e-6,0.0022258896039798856,9,recall,binary,0.8316672915705619,50,0.009811732047477909,Model1,lasso-wv
6.6926395973933e-6,0.0022258896039798856,9,roc_auc,binary,0.9455188670869896,50,0.0021836538795597287,Model1,lasso-wv
4.493833618933926e-5,0.9826867220183835,6,bal_accuracy,binary,0.8519443252310961,50,0.006376517894327734,Model1,lasso-wv
4.493833618933926e-5,0.9826867220183835,6,f_meas,binary,0.5601678474966999,50,0.010584438493239898,Model1,lasso-wv
4.493833618933926e-5,0.9826867220183835,6,kap,binary,0.5155911086346276,50,0.011160746003423304,Model1,lasso-wv
4.493833618933926e-5,0.9826867220183835,6,npv,binary,0.9815846062946508,50,0.0011555858253199777,Model1,lasso-wv
4.493833618933926e-5,0.9826867220183835,6,ppv,binary,0.441511131629743,50,0.011476650612838245,Model1,lasso-wv
4.493833618933926e-5,0.9826867220183835,6,precision,binary,0.44151113162974304,50,0.011476650612838245,Model1,lasso-wv
4.493833618933926e-5,0.9826867220183835,6,recall,binary,0.782175134632079,50,0.01254160460698887,Model1,lasso-wv
4.493833618933926e-5,0.9826867220183835,6,roc_auc,binary,0.9298431094275942,50,0.0037517551904350356,Model1,lasso-wv
1.871742024890334e-4,0.014627049692207947,8,bal_accuracy,binary,0.8588248487769842,50,0.005091226544811258,Model1,lasso-wv
1.871742024890334e-4,0.014627049692207947,8,f_meas,binary,0.540677436792876,50,0.010044981912040073,Model1,lasso-wv
1.871742024890334e-4,0.014627049692207947,8,kap,binary,0.4922188929010579,50,0.01046693179536227,Model1,lasso-wv
1.871742024890334e-4,0.014627049692207947,8,npv,binary,0.9836938651602416,50,9.935216595173431e-4,Model1,lasso-wv
1.871742024890334e-4,0.014627049692207947,8,ppv,binary,0.41089834150703564,50,0.010775566955097628,Model1,lasso-wv
1.871742024890334e-4,0.014627049692207947,8,precision,binary,0.41089834150703564,50,0.010775566955097628,Model1,lasso-wv
1.871742024890334e-4,0.014627049692207947,8,recall,binary,0.8099743499185458,50,0.010387562037944517,Model1,lasso-wv
1.871742024890334e-4,0.014627049692207947,8,roc_auc,binary,0.943111790747978,50,0.0026227281893503947,Model1,lasso-wv
2.9980367694400467e-4,0.9962560070732609,10,bal_accuracy,binary,0.8571068929454204,50,0.005951672087883884,Model1,lasso-wv
2.9980367694400467e-4,0.9962560070732609,10,f_meas,binary,0.5520512712619952,50,0.010876812134629278,Model1,lasso-wv
2.9980367694400467e-4,0.9962560070732609,10,kap,binary,0.5056540384470051,50,0.011501670698696124,Model1,lasso-wv
2.9980367694400467e-4,0.9962560070732609,10,npv,binary,0.9828932944132391,50,0.0011031182482418083,Model1,lasso-wv
2.9980367694400467e-4,0.9962560070732609,10,ppv,binary,0.4273059358085652,50,0.011817800822893852,Model1,lasso-wv
2.9980367694400467e-4,0.9962560070732609,10,precision,binary,0.4273059358085652,50,0.011817800822893847,Model1,lasso-wv
2.9980367694400467e-4,0.9962560070732609,10,recall,binary,0.7996547608239275,50,0.011828530403077317,Model1,lasso-wv
2.9980367694400467e-4,0.9962560070732609,10,roc_auc,binary,0.936401691797724,50,0.0034629269729144706,Model1,lasso-wv
0.015215148397210106,0.014296032824506984,14,bal_accuracy,binary,0.8659850689114892,50,0.005027148313683436,Model1,lasso-wv
0.015215148397210106,0.014296032824506984,14,f_meas,binary,0.5352984446085736,50,0.010651180253672475,Model1,lasso-wv
0.015215148397210106,0.014296032824506984,14,kap,binary,0.4853833189021231,50,0.011067976361890984,Model1,lasso-wv
0.015215148397210106,0.014296032824506984,14,npv,binary,0.9855059892961497,50,8.978093013898242e-4,Model1,lasso-wv
0.015215148397210106,0.014296032824506984,14,ppv,binary,0.3995557942341923,50,0.01099162309059969,Model1,lasso-wv
0.015215148397210106,0.014296032824506984,14,precision,binary,0.39955579423419224,50,0.01099162309059969,Model1,lasso-wv
0.015215148397210106,0.014296032824506984,14,recall,binary,0.8313815772848475,50,0.010192384317945323,Model1,lasso-wv
0.015215148397210106,0.014296032824506984,14,roc_auc,binary,0.9457283865731998,50,0.002164722561856216,Model1,lasso-wv
0.08698119612090482,0.9980721345982049,2,bal_accuracy,binary,0.8054916950468005,50,0.006220216562643073,Model1,lasso-wv
0.08698119612090482,0.9980721345982049,2,f_meas,binary,0.4616543320016871,50,0.009422874109764542,Model1,lasso-wv
0.08698119612090482,0.9980721345982049,2,kap,binary,0.40351140339572894,50,0.009857451081847872,Model1,lasso-wv
0.08698119612090482,0.9980721345982049,2,npv,binary,0.9754510377044594,50,0.001339090130978073,Model1,lasso-wv
0.08698119612090482,0.9980721345982049,2,ppv,binary,0.344880383487214,50,0.009626036050033433,Model1,lasso-wv
0.08698119612090482,0.9980721345982049,2,precision,binary,0.344880383487214,50,0.009626036050033433,Model1,lasso-wv
0.08698119612090482,0.9980721345982049,2,recall,binary,0.7194632273293788,50,0.012564647865660458,Model1,lasso-wv
0.08698119612090482,0.9980721345982049,2,roc_auc,binary,0.922437649902752,50,0.0028894291180757603,Model1,lasso-wv
0.16571224013760444,0.0063567399933934215,7,bal_accuracy,binary,0.8593499624944776,50,0.005243291575553369,Model1,lasso-wv
0.16571224013760444,0.0063567399933934215,7,f_meas,binary,0.5053909774687555,50,0.010292226161687425,Model1,lasso-wv
0.16571224013760444,0.0063567399933934215,7,kap,binary,0.4505250299268666,50,0.010670353649998205,Model1,lasso-wv
0.16571224013760444,0.0063567399933934215,7,npv,binary,0.9853447518458625,50,9.58216386688797e-4,Model1,lasso-wv
0.16571224013760444,0.0063567399933934215,7,ppv,binary,0.36708924762817785,50,0.010105297147054477,Model1,lasso-wv
0.16571224013760444,0.0063567399933934215,7,precision,binary,0.36708924762817785,50,0.010105297147054479,Model1,lasso-wv
0.16571224013760444,0.0063567399933934215,7,recall,binary,0.833186964789313,50,0.010526523505762204,Model1,lasso-wv
0.16571224013760444,0.0063567399933934215,7,roc_auc,binary,0.941509155542493,50,0.0023361803854452627,Model1,lasso-wv
0.9833138245707028,0.9692070280271582,13,bal_accuracy,binary,0.5,50,0,Model1,lasso-wv
0.9833138245707028,0.9692070280271582,13,f_meas,binary,0.12299797384638905,12,0.0067754032124436505,Model1,lasso-wv
0.9833138245707028,0.9692070280271582,13,kap,binary,0,50,0,Model1,lasso-wv
0.9833138245707028,0.9692070280271582,13,npv,binary,0.9244387130617241,38,0.002024017484930177,Model1,lasso-wv
0.9833138245707028,0.9692070280271582,13,ppv,binary,0.06568290882244371,12,0.003877663269734725,Model1,lasso-wv
0.9833138245707028,0.9692070280271582,13,precision,binary,0.06568290882244371,12,0.003877663269734725,Model1,lasso-wv
0.9833138245707028,0.9692070280271582,13,recall,binary,0.24,50,0.061011875725893214,Model1,lasso-wv
0.9833138245707028,0.9692070280271582,13,roc_auc,binary,0.5,50,0,Model1,lasso-wv
0.9993137827935705,0.055692714932654055,3,bal_accuracy,binary,0.8388491236743925,50,0.006238781083672836,Model1,lasso-wv
0.9993137827935705,0.055692714932654055,3,f_meas,binary,0.4694473121045618,50,0.009766773739680752,Model1,lasso-wv
0.9993137827935705,0.055692714932654055,3,kap,binary,0.40940241014944684,50,0.010151303214221634,Model1,lasso-wv
0.9993137827935705,0.055692714932654055,3,npv,binary,0.982261924207092,50,0.0012104052728844166,Model1,lasso-wv
0.9993137827935705,0.055692714932654055,3,ppv,binary,0.33560057105928015,50,0.009271910304777678,Model1,lasso-wv
0.9993137827935705,0.055692714932654055,3,precision,binary,0.33560057105928015,50,0.009271910304777678,Model1,lasso-wv
0.9993137827935705,0.055692714932654055,3,recall,binary,0.804027449256096,50,0.012239876454847394,Model1,lasso-wv
0.9993137827935705,0.055692714932654055,3,roc_auc,binary,0.9225001336270434,50,0.0030688531513662107,Model1,lasso-wv
