cost,rbf_sigma,.iter,.metric,.estimator,mean,n,std_err,.config,model
0.0010390814575004842,0.0012273126222896913,3,ppv,binary,0.979117459364087,15,0.0028192779207218657,Model1,svm-rbf-glove
0.0010390814575004842,0.0012273126222896913,3,precision,binary,0.979117459364087,15,0.002819277920721865,Model1,svm-rbf-glove
0.0010390814575004842,0.0012273126222896913,3,recall,binary,0.8121373401555145,15,0.02521329659066276,Model1,svm-rbf-glove
0.0010390814575004842,0.0012273126222896913,3,roc_auc,binary,0.8932479243390248,15,0.00433831952679077,Model1,svm-rbf-glove
0.001052359767716745,1.679628078181153e-4,18,bal_accuracy,binary,0.5747177675049492,12,0.024171846933466894,Model1,svm-rbf-glove
0.001052359767716745,1.679628078181153e-4,18,f_meas,binary,0.9595518136424477,12,0.0012094099771324386,Model1,svm-rbf-glove
0.001052359767716745,1.679628078181153e-4,18,kap,binary,0.17453775225926943,12,0.043953505540797945,Model1,svm-rbf-glove
0.001052359767716745,1.679628078181153e-4,18,npv,binary,0.42256622345908035,12,0.03987763441440464,Model1,svm-rbf-glove
0.001052359767716745,1.679628078181153e-4,18,ppv,binary,0.9371905556589766,12,0.004390484214262197,Model1,svm-rbf-glove
0.001052359767716745,1.679628078181153e-4,18,precision,binary,0.9371905556589767,12,0.004390484214262197,Model1,svm-rbf-glove
0.001052359767716745,1.679628078181153e-4,18,recall,binary,0.9834476143614167,12,0.004504972024291037,Model1,svm-rbf-glove
0.001052359767716745,1.679628078181153e-4,18,roc_auc,binary,0.8758055083245988,12,0.008714465556516298,Model1,svm-rbf-glove
0.0010692163183907567,0.013473126291662878,22,bal_accuracy,binary,0.7772598223194327,15,0.0083401318015714,Model1,svm-rbf-glove
0.0010692163183907567,0.013473126291662878,22,f_meas,binary,0.9227138230540403,15,0.0018159710570549378,Model1,svm-rbf-glove
0.0010692163183907567,0.013473126291662878,22,kap,binary,0.35457336732101213,15,0.011643101093253831,Model1,svm-rbf-glove
0.0010692163183907567,0.013473126291662878,22,npv,binary,0.3053777668769542,15,0.010442249014253177,Model1,svm-rbf-glove
0.0010692163183907567,0.013473126291662878,22,ppv,binary,0.9718603013539959,15,0.0016392141957950017,Model1,svm-rbf-glove
0.0010692163183907567,0.013473126291662878,22,precision,binary,0.9718603013539959,15,0.0016392141957950047,Model1,svm-rbf-glove
0.0010692163183907567,0.013473126291662878,22,recall,binary,0.878454788497396,15,0.003650314471611796,Model1,svm-rbf-glove
0.0010692163183907567,0.013473126291662878,22,roc_auc,binary,0.8286407384762738,15,0.012456635133213125,Model1,svm-rbf-glove
0.001094287580353315,1.3556515887111957e-8,7,bal_accuracy,binary,0.5192299707228865,15,0.008750930343976013,Model1,svm-rbf-glove
0.001094287580353315,1.3556515887111957e-8,7,f_meas,binary,0.9605563687518867,15,0.001259927006947208,Model1,svm-rbf-glove
0.001094287580353315,1.3556515887111957e-8,7,kap,binary,0.0567944094459358,15,0.02430426412277592,Model1,svm-rbf-glove
0.001094287580353315,1.3556515887111957e-8,7,npv,binary,0.25515873015873003,14,0.06269580449282061,Model1,svm-rbf-glove
0.001094287580353315,1.3556515887111957e-8,7,ppv,binary,0.9293450287149464,15,0.0026474714111697096,Model1,svm-rbf-glove
0.001094287580353315,1.3556515887111957e-8,7,precision,binary,0.9293450287149464,15,0.002647471411169707,Model1,svm-rbf-glove
0.001094287580353315,1.3556515887111957e-8,7,recall,binary,0.9940244752645131,15,0.001114135408387517,Model1,svm-rbf-glove
0.001094287580353315,1.3556515887111957e-8,7,roc_auc,binary,0.46809930825548246,15,0.09720693301944303,Model1,svm-rbf-glove
0.0011143909392596523,2.3519909099674422e-5,5,bal_accuracy,binary,0.5216256057077667,15,0.008537051923074305,Model1,svm-rbf-glove
0.0011143909392596523,2.3519909099674422e-5,5,f_meas,binary,0.9603575036643188,15,0.0011937655005942946,Model1,svm-rbf-glove
0.0011143909392596523,2.3519909099674422e-5,5,kap,binary,0.0639972532479901,15,0.0233244731576488,Model1,svm-rbf-glove
0.0011143909392596523,2.3519909099674422e-5,5,npv,binary,0.27111896040467487,14,0.054697389550993424,Model1,svm-rbf-glove
0.0011143909392596523,2.3519909099674422e-5,5,ppv,binary,0.9297050494138931,15,0.002570151040687341,Model1,svm-rbf-glove
0.0011143909392596523,2.3519909099674422e-5,5,precision,binary,0.9297050494138932,15,0.0025701510406873416,Model1,svm-rbf-glove
0.0011143909392596523,2.3519909099674422e-5,5,recall,binary,0.9931882764517899,15,0.0011996312992449477,Model1,svm-rbf-glove
0.0011143909392596523,2.3519909099674422e-5,5,roc_auc,binary,0.4683100296277494,15,0.09753935626966051,Model1,svm-rbf-glove
0.0013250347822704807,1.1111996295273346e-10,13,bal_accuracy,binary,0.5136065573405644,15,0.004505770733375566,Model1,svm-rbf-glove
0.0013250347822704807,1.1111996295273346e-10,13,f_meas,binary,0.9610697580783994,15,0.0012657454040681925,Model1,svm-rbf-glove
0.0013250347822704807,1.1111996295273346e-10,13,kap,binary,0.04530806357027889,15,0.014847543973455826,Model1,svm-rbf-glove
0.0013250347822704807,1.1111996295273346e-10,13,npv,binary,0.3254578754578751,13,0.07865666031300514,Model1,svm-rbf-glove
0.0013250347822704807,1.1111996295273346e-10,13,ppv,binary,0.9286097565019323,15,0.0023808949581393558,Model1,svm-rbf-glove
0.0013250347822704807,1.1111996295273346e-10,13,precision,binary,0.9286097565019324,15,0.002380894958139346,Model1,svm-rbf-glove
0.0013250347822704807,1.1111996295273346e-10,13,recall,binary,0.9959365784762656,15,7.490647045648619e-4,Model1,svm-rbf-glove
0.0013250347822704807,1.1111996295273346e-10,13,roc_auc,binary,0.30215859622639857,15,0.04985039028916834,Model1,svm-rbf-glove
0.009109405423953316,2.6166079277482557e-8,21,bal_accuracy,binary,0.5192299707228865,15,0.008750930343976013,Model1,svm-rbf-glove
0.009109405423953316,2.6166079277482557e-8,21,f_meas,binary,0.9605563687518867,15,0.001259927006947208,Model1,svm-rbf-glove
0.009109405423953316,2.6166079277482557e-8,21,kap,binary,0.0567944094459358,15,0.02430426412277592,Model1,svm-rbf-glove
0.009109405423953316,2.6166079277482557e-8,21,npv,binary,0.25515873015873003,14,0.06269580449282061,Model1,svm-rbf-glove
0.009109405423953316,2.6166079277482557e-8,21,ppv,binary,0.9293450287149464,15,0.0026474714111697096,Model1,svm-rbf-glove
0.009109405423953316,2.6166079277482557e-8,21,precision,binary,0.9293450287149464,15,0.002647471411169707,Model1,svm-rbf-glove
0.009109405423953316,2.6166079277482557e-8,21,recall,binary,0.9940244752645131,15,0.001114135408387517,Model1,svm-rbf-glove
0.009109405423953316,2.6166079277482557e-8,21,roc_auc,binary,0.46809930825548246,15,0.09720693301944303,Model1,svm-rbf-glove
0.01927173920274091,2.260633948845409e-5,19,bal_accuracy,binary,0.5216839828239372,15,0.00857089571589667,Model1,svm-rbf-glove
0.01927173920274091,2.260633948845409e-5,19,f_meas,binary,0.9604165094757973,15,0.0012370064923698408,Model1,svm-rbf-glove
0.01927173920274091,2.260633948845409e-5,19,kap,binary,0.06451948015648448,15,0.02362568573971007,Model1,svm-rbf-glove
0.01927173920274091,2.260633948845409e-5,19,npv,binary,0.27386621315192755,14,0.05549624704760601,Model1,svm-rbf-glove
0.01927173920274091,2.260633948845409e-5,19,ppv,binary,0.9297098454389475,15,0.0025738649518455563,Model1,svm-rbf-glove
0.01927173920274091,2.260633948845409e-5,19,precision,binary,0.9297098454389476,15,0.0025738649518455563,Model1,svm-rbf-glove
0.01927173920274091,2.260633948845409e-5,19,recall,binary,0.9933050306841308,15,0.001166999348590462,Model1,svm-rbf-glove
0.01927173920274091,2.260633948845409e-5,19,roc_auc,binary,0.8649846789963596,15,0.008210058644931508,Model1,svm-rbf-glove
0.021910146277747528,0.9902297557574663,4,bal_accuracy,binary,0.5,13,0,Model1,svm-rbf-glove
0.021910146277747528,0.9902297557574663,4,f_meas,binary,0.9622013639605741,13,0.0013718637034454803,Model1,svm-rbf-glove
0.021910146277747528,0.9902297557574663,4,kap,binary,0,13,0,Model1,svm-rbf-glove
0.021910146277747528,0.9902297557574663,4,npv,binary,NaN,0,NA,Model1,svm-rbf-glove
0.021910146277747528,0.9902297557574663,4,ppv,binary,0.9271966859901697,13,0.002556907614110052,Model1,svm-rbf-glove
0.021910146277747528,0.9902297557574663,4,precision,binary,0.9271966859901697,13,0.002556907614110052,Model1,svm-rbf-glove
0.021910146277747528,0.9902297557574663,4,recall,binary,1,13,0,Model1,svm-rbf-glove
0.021910146277747528,0.9902297557574663,4,roc_auc,binary,0.799401637910483,13,0.010630844375879103,Model1,svm-rbf-glove
0.026406974773824733,3.635148871415412e-7,20,bal_accuracy,binary,0.5192299707228865,15,0.008750930343976013,Model1,svm-rbf-glove
0.026406974773824733,3.635148871415412e-7,20,f_meas,binary,0.9605563687518867,15,0.001259927006947208,Model1,svm-rbf-glove
0.026406974773824733,3.635148871415412e-7,20,kap,binary,0.0567944094459358,15,0.02430426412277592,Model1,svm-rbf-glove
0.026406974773824733,3.635148871415412e-7,20,npv,binary,0.25515873015873003,14,0.06269580449282061,Model1,svm-rbf-glove
0.026406974773824733,3.635148871415412e-7,20,ppv,binary,0.9293450287149464,15,0.0026474714111697096,Model1,svm-rbf-glove
0.026406974773824733,3.635148871415412e-7,20,precision,binary,0.9293450287149464,15,0.002647471411169707,Model1,svm-rbf-glove
0.026406974773824733,3.635148871415412e-7,20,recall,binary,0.9940244752645131,15,0.001114135408387517,Model1,svm-rbf-glove
0.026406974773824733,3.635148871415412e-7,20,roc_auc,binary,0.46809138632636527,15,0.09721178805470024,Model1,svm-rbf-glove
0.6416563721637162,6.739032272897415e-4,1,bal_accuracy,binary,0.8447570592068353,15,0.004659942418755333,Model1,svm-rbf-glove
0.6416563721637162,6.739032272897415e-4,1,f_meas,binary,0.9192559811233555,15,0.0028320959264240323,Model1,svm-rbf-glove
0.6416563721637162,6.739032272897415e-4,1,kap,binary,0.40108899425373623,15,0.014096236797724959,Model1,svm-rbf-glove
0.6416563721637162,6.739032272897415e-4,1,npv,binary,0.32465493320950395,15,0.01321328758513959,Model1,svm-rbf-glove
0.6416563721637162,6.739032272897415e-4,1,ppv,binary,0.984341943057123,15,0.0011335873455629451,Model1,svm-rbf-glove
0.6416563721637162,6.739032272897415e-4,1,precision,binary,0.984341943057123,15,0.001133587345562956,Model1,svm-rbf-glove
0.6416563721637162,6.739032272897415e-4,1,recall,binary,0.8625137207157503,15,0.005391582355439057,Model1,svm-rbf-glove
0.6416563721637162,6.739032272897415e-4,1,roc_auc,binary,0.9267725524083615,15,0.0026436487849514773,Model1,svm-rbf-glove
1.0538767996326348,1.0277601726575676e-10,16,bal_accuracy,binary,0.5077631714298443,15,0.0035770818586165387,Model1,svm-rbf-glove
1.0538767996326348,1.0277601726575676e-10,16,f_meas,binary,0.9612850584800557,15,0.0012104614690452808,Model1,svm-rbf-glove
1.0538767996326348,1.0277601726575676e-10,16,kap,binary,0.026261757986812226,15,0.011849081294335897,Model1,svm-rbf-glove
1.0538767996326348,1.0277601726575676e-10,16,npv,binary,0.31341991341991354,11,0.0988921694360331,Model1,svm-rbf-glove
1.0538767996326348,1.0277601726575676e-10,16,ppv,binary,0.9278660669603968,15,0.0022877803282444703,Model1,svm-rbf-glove
1.0538767996326348,1.0277601726575676e-10,16,precision,binary,0.9278660669603968,15,0.0022877803282444708,Model1,svm-rbf-glove
1.0538767996326348,1.0277601726575676e-10,16,recall,binary,0.997251151353803,15,6.02970289828441e-4,Model1,svm-rbf-glove
1.0538767996326348,1.0277601726575676e-10,16,roc_auc,binary,0.46809930825548246,15,0.09720693301944303,Model1,svm-rbf-glove
1.15865228889205,0.9592081409228806,15,bal_accuracy,binary,0.518222376420856,15,0.00372455148647426,Model1,svm-rbf-glove
1.15865228889205,0.9592081409228806,15,f_meas,binary,0.9628405848978709,15,0.0010336486211177357,Model1,svm-rbf-glove
1.15865228889205,0.9592081409228806,15,kap,binary,0.06326715184181074,15,0.012703681087880498,Model1,svm-rbf-glove
1.15865228889205,0.9592081409228806,15,npv,binary,0.7166666666666661,13,0.096575996380690185,Model1,svm-rbf-glove
1.15865228889205,0.9592081409228806,15,ppv,binary,0.9294068119457682,15,0.0019768263232210212,Model1,svm-rbf-glove
1.15865228889205,0.9592081409228806,15,precision,binary,0.9294068119457682,15,0.0019768263232210186,Model1,svm-rbf-glove
1.15865228889205,0.9592081409228806,15,recall,binary,0.9988052709819629,15,3.3404049443505135e-4,Model1,svm-rbf-glove
1.15865228889205,0.9592081409228806,15,roc_auc,binary,0.7945994096136386,15,0.010163272429813845,Model1,svm-rbf-glove
1.5675628348783257,0.01951801556136192,23,bal_accuracy,binary,0.7868277729231475,15,0.007839113005704449,Model1,svm-rbf-glove
1.5675628348783257,0.01951801556136192,23,f_meas,binary,0.9557393075948768,15,0.0011587482134206549,Model1,svm-rbf-glove
1.5675628348783257,0.01951801556136192,23,kap,binary,0.4887800768294584,15,0.013556351727107088,Model1,svm-rbf-glove
1.5675628348783257,0.01951801556136192,23,npv,binary,0.4641014496068689,15,0.016603009284677322,Model1,svm-rbf-glove
1.5675628348783257,0.01951801556136192,23,ppv,binary,0.9699772783679781,15,0.0017313279571062312,Model1,svm-rbf-glove
1.5675628348783257,0.01951801556136192,23,precision,binary,0.9699772783679781,15,0.0017313279571062358,Model1,svm-rbf-glove
1.5675628348783257,0.01951801556136192,23,recall,binary,0.9420240789382323,15,0.0026950866400094857,Model1,svm-rbf-glove
1.5675628348783257,0.01951801556136192,23,roc_auc,binary,0.9124709545048952,15,0.0035234898422290997,Model1,svm-rbf-glove
4.989270166193118,1.5965796836816032e-4,14,bal_accuracy,binary,0.8507257154978188,15,0.005740444227143256,Model1,svm-rbf-glove
4.989270166193118,1.5965796836816032e-4,14,f_meas,binary,0.9178963781366178,15,0.0029352817915023347,Model1,svm-rbf-glove
4.989270166193118,1.5965796836816032e-4,14,kap,binary,0.4017697131110977,15,0.014059492516832158,Model1,svm-rbf-glove
4.989270166193118,1.5965796836816032e-4,14,npv,binary,0.32347149386480883,15,0.013202067143439328,Model1,svm-rbf-glove
4.989270166193118,1.5965796836816032e-4,14,ppv,binary,0.9856534431104624,15,0.001322009904449278,Model1,svm-rbf-glove
4.989270166193118,1.5965796836816032e-4,14,precision,binary,0.9856534431104624,15,0.001322009904449284,Model1,svm-rbf-glove
4.989270166193118,1.5965796836816032e-4,14,recall,binary,0.8591621728910407,15,0.005654178410425623,Model1,svm-rbf-glove
4.989270166193118,1.5965796836816032e-4,14,roc_auc,binary,0.9309129684947286,15,0.0018002062227125263,Model1,svm-rbf-glove
29.668875780405067,3.7568547022089183e-6,9,bal_accuracy,binary,0.8522209523757833,15,0.006450835402854336,Model1,svm-rbf-glove
29.668875780405067,3.7568547022089183e-6,9,f_meas,binary,0.9170819833643046,15,0.0021708620971622856,Model1,svm-rbf-glove
29.668875780405067,3.7568547022089183e-6,9,kap,binary,0.39912034638492083,15,0.011685487653832455,Model1,svm-rbf-glove
29.668875780405067,3.7568547022089183e-6,9,npv,binary,0.3199593093612723,15,0.010721173359752312,Model1,svm-rbf-glove
29.668875780405067,3.7568547022089183e-6,9,ppv,binary,0.9860227238699487,15,0.0013995592320718403,Model1,svm-rbf-glove
29.668875780405067,3.7568547022089183e-6,9,precision,binary,0.9860227238699486,15,0.001399559232071841,Model1,svm-rbf-glove
29.668875780405067,3.7568547022089183e-6,9,recall,binary,0.8573472767294731,15,0.004262654398985209,Model1,svm-rbf-glove
29.668875780405067,3.7568547022089183e-6,9,roc_auc,binary,0.9320893805883645,15,0.002457185019592565,Model1,svm-rbf-glove
30.086526844420394,2.0683338283597504e-9,10,bal_accuracy,binary,0.5192299707228865,15,0.008750930343976013,Model1,svm-rbf-glove
30.086526844420394,2.0683338283597504e-9,10,f_meas,binary,0.9605563687518867,15,0.001259927006947208,Model1,svm-rbf-glove
30.086526844420394,2.0683338283597504e-9,10,kap,binary,0.0567944094459358,15,0.02430426412277592,Model1,svm-rbf-glove
30.086526844420394,2.0683338283597504e-9,10,npv,binary,0.25515873015873003,14,0.06269580449282061,Model1,svm-rbf-glove
30.086526844420394,2.0683338283597504e-9,10,ppv,binary,0.9293450287149464,15,0.0026474714111697096,Model1,svm-rbf-glove
30.086526844420394,2.0683338283597504e-9,10,precision,binary,0.9293450287149464,15,0.002647471411169707,Model1,svm-rbf-glove
30.086526844420394,2.0683338283597504e-9,10,recall,binary,0.9940244752645131,15,0.001114135408387517,Model1,svm-rbf-glove
30.086526844420394,2.0683338283597504e-9,10,roc_auc,binary,0.8637796042495408,15,0.008326735102225804,Model1,svm-rbf-glove
30.194772192833124,0.025107751301854213,6,bal_accuracy,binary,0.7199039143813097,15,0.008492800925386686,Model1,svm-rbf-glove
30.194772192833124,0.025107751301854213,6,f_meas,binary,0.9623898186742365,15,0.001054557400530078,Model1,svm-rbf-glove
30.194772192833124,0.025107751301854213,6,kap,binary,0.45786834369127616,15,0.01645202343520018,Model1,svm-rbf-glove
30.194772192833124,0.025107751301854213,6,npv,binary,0.528087908655578,15,0.023274258245940108,Model1,svm-rbf-glove
30.194772192833124,0.025107751301854213,6,ppv,binary,0.9587140581083887,15,0.0018954141133049798,Model1,svm-rbf-glove
30.194772192833124,0.025107751301854213,6,precision,binary,0.9587140581083887,15,0.0018954141133049702,Model1,svm-rbf-glove
30.194772192833124,0.025107751301854213,6,recall,binary,0.9661839361372926,15,0.002189749911085222,Model1,svm-rbf-glove
30.194772192833124,0.025107751301854213,6,roc_auc,binary,0.8760637898796915,15,0.007511984848918037,Model1,svm-rbf-glove
30.763233190369,3.0034771075420117e-4,11,bal_accuracy,binary,0.8470379898020717,15,0.005029357525358317,Model1,svm-rbf-glove
30.763233190369,3.0034771075420117e-4,11,f_meas,binary,0.9304387330192463,15,0.0018255940663498493,Model1,svm-rbf-glove
30.763233190369,3.0034771075420117e-4,11,kap,binary,0.43464647699011916,15,0.01239436852903935,Model1,svm-rbf-glove
30.763233190369,3.0034771075420117e-4,11,npv,binary,0.35506358597420873,15,0.012320982016750802,Model1,svm-rbf-glove
30.763233190369,3.0034771075420117e-4,11,ppv,binary,0.9833729161075339,15,0.0011140548021748068,Model1,svm-rbf-glove
30.763233190369,3.0034771075420117e-4,11,precision,binary,0.9833729161075339,15,0.0011140548021748107,Model1,svm-rbf-glove
30.763233190369,3.0034771075420117e-4,11,recall,binary,0.883049197627531,15,0.003673006343510929,Model1,svm-rbf-glove
30.763233190369,3.0034771075420117e-4,11,roc_auc,binary,0.9290682790540572,15,0.0029643870622849547,Model1,svm-rbf-glove
30.795733367366747,1.1484904859102544e-10,2,bal_accuracy,binary,0.5142566778236644,15,0.004364288498215671,Model1,svm-rbf-glove
30.795733367366747,1.1484904859102544e-10,2,f_meas,binary,0.9613043220054319,15,0.0012308906518023759,Model1,svm-rbf-glove
30.795733367366747,1.1484904859102544e-10,2,kap,binary,0.047811141573086344,15,0.014420105730384103,Model1,svm-rbf-glove
30.795733367366747,1.1484904859102544e-10,2,npv,binary,0.34030612244897895,14,0.08277282692095662,Model1,svm-rbf-glove
30.795733367366747,1.1484904859102544e-10,2,ppv,binary,0.9287317546396054,15,0.0022852159827454013,Model1,svm-rbf-glove
30.795733367366747,1.1484904859102544e-10,2,precision,binary,0.9287317546396056,15,0.0022852159827453935,Model1,svm-rbf-glove
30.795733367366747,1.1484904859102544e-10,2,recall,binary,0.9962928808348009,15,6.431570941315596e-4,Model1,svm-rbf-glove
30.795733367366747,1.1484904859102544e-10,2,roc_auc,binary,0.46809930825548246,15,0.09720693301944303,Model1,svm-rbf-glove
31.12233390790766,2.190632597172616e-8,17,bal_accuracy,binary,0.5192299707228865,15,0.008750930343976013,Model1,svm-rbf-glove
31.12233390790766,2.190632597172616e-8,17,f_meas,binary,0.9605563687518867,15,0.001259927006947208,Model1,svm-rbf-glove
31.12233390790766,2.190632597172616e-8,17,kap,binary,0.0567944094459358,15,0.02430426412277592,Model1,svm-rbf-glove
31.12233390790766,2.190632597172616e-8,17,npv,binary,0.25515873015873003,14,0.06269580449282061,Model1,svm-rbf-glove
31.12233390790766,2.190632597172616e-8,17,ppv,binary,0.9293450287149464,15,0.0026474714111697096,Model1,svm-rbf-glove
31.12233390790766,2.190632597172616e-8,17,precision,binary,0.9293450287149464,15,0.002647471411169707,Model1,svm-rbf-glove
31.12233390790766,2.190632597172616e-8,17,recall,binary,0.9940244752645131,15,0.001114135408387517,Model1,svm-rbf-glove
31.12233390790766,2.190632597172616e-8,17,roc_auc,binary,0.8637796042495408,15,0.008326735102225804,Model1,svm-rbf-glove
31.78035626213476,1.0181834871191527e-6,8,bal_accuracy,binary,0.839300048139871,15,0.007219190992992417,Model1,svm-rbf-glove
31.78035626213476,1.0181834871191527e-6,8,f_meas,binary,0.9007846628588627,15,0.005086560636051099,Model1,svm-rbf-glove
31.78035626213476,1.0181834871191527e-6,8,kap,binary,0.35511847450332146,15,0.012283725309369583,Model1,svm-rbf-glove
31.78035626213476,1.0181834871191527e-6,8,npv,binary,0.28609203400076394,15,0.010202219375978918,Model1,svm-rbf-glove
31.78035626213476,1.0181834871191527e-6,8,ppv,binary,0.9858333175598578,15,0.0017391636092060625,Model1,svm-rbf-glove
31.78035626213476,1.0181834871191527e-6,8,precision,binary,0.9858333175598578,15,0.0017391636092060625,Model1,svm-rbf-glove
31.78035626213476,1.0181834871191527e-6,8,recall,binary,0.8300400943155096,15,0.009100836697451958,Model1,svm-rbf-glove
31.78035626213476,1.0181834871191527e-6,8,roc_auc,binary,0.9199836276881518,15,0.0031142298539400546,Model1,svm-rbf-glove
