mtry,min_n,tree_depth,learn_rate,loss_reduction,sample_size,.iter,.metric,.estimator,mean,n,std_err,.config,model
50,38,15,4.306765363694134e-10,9.7829848322096e-7,0.12292626823938918,3,precision,binary,0.4660245127804108,50,0.0154764537703806,Model1,xgb-wv-wv
50,38,15,4.306765363694134e-10,9.7829848322096e-7,0.12292626823938918,3,recall,binary,0.5714182068756037,50,0.014501797402627253,Model1,xgb-wv-wv
50,38,15,4.306765363694134e-10,9.7829848322096e-7,0.12292626823938918,3,roc_auc,binary,0.9082677047909734,50,0.0035023907538818846,Model1,xgb-wv-wv
51,36,1,6.897573213190313e-6,1.0351767072086237e-8,0.6744146776017966,42,bal_accuracy,binary,0.7976497907049472,50,0.009443611537298082,Model1,xgb-wv-wv
51,36,1,6.897573213190313e-6,1.0351767072086237e-8,0.6744146776017966,42,f_meas,binary,0.4271380584420974,50,0.00889103558202813,Model1,xgb-wv-wv
51,36,1,6.897573213190313e-6,1.0351767072086237e-8,0.6744146776017966,42,kap,binary,0.3641680360056549,50,0.009127159009956157,Model1,xgb-wv-wv
51,36,1,6.897573213190313e-6,1.0351767072086237e-8,0.6744146776017966,42,npv,binary,0.9754308360006532,50,0.0020799560644646836,Model1,xgb-wv-wv
51,36,1,6.897573213190313e-6,1.0351767072086237e-8,0.6744146776017966,42,ppv,binary,0.3170745781804185,50,0.00991757078845106,Model1,xgb-wv-wv
51,36,1,6.897573213190313e-6,1.0351767072086237e-8,0.6744146776017966,42,precision,binary,0.3170745781804185,50,0.00991757078845106,Model1,xgb-wv-wv
51,36,1,6.897573213190313e-6,1.0351767072086237e-8,0.6744146776017966,42,recall,binary,0.7228888252122994,50,0.022635660625671426,Model1,xgb-wv-wv
51,36,1,6.897573213190313e-6,1.0351767072086237e-8,0.6744146776017966,42,roc_auc,binary,0.9112698469119783,50,0.0030444795953004033,Model1,xgb-wv-wv
63,33,2,0.030934684304007202,1.4792200927367783e-10,0.2832310171181429,36,bal_accuracy,binary,0.8485318953231875,50,0.005799779597170889,Model1,xgb-wv-wv
63,33,2,0.030934684304007202,1.4792200927367783e-10,0.2832310171181429,36,f_meas,binary,0.5503493804948165,50,0.009666136769807432,Model1,xgb-wv-wv
63,33,2,0.030934684304007202,1.4792200927367783e-10,0.2832310171181429,36,kap,binary,0.5044455978005629,50,0.010244148904347087,Model1,xgb-wv-wv
63,33,2,0.030934684304007202,1.4792200927367783e-10,0.2832310171181429,36,npv,binary,0.9809431404931243,50,0.0012300111647093044,Model1,xgb-wv-wv
63,33,2,0.030934684304007202,1.4792200927367783e-10,0.2832310171181429,36,ppv,binary,0.432160909764669,50,0.011144066122207053,Model1,xgb-wv-wv
63,33,2,0.030934684304007202,1.4792200927367783e-10,0.2832310171181429,36,precision,binary,0.432160909764669,50,0.011144066122207053,Model1,xgb-wv-wv
63,33,2,0.030934684304007202,1.4792200927367783e-10,0.2832310171181429,36,recall,binary,0.7783425864518154,50,0.011832790227518654,Model1,xgb-wv-wv
63,33,2,0.030934684304007202,1.4792200927367783e-10,0.2832310171181429,36,roc_auc,binary,0.9340305468779982,50,0.003131720453026166,Model1,xgb-wv-wv
65,4,2,1.6973622649908183e-10,8.575752499125807,0.7788428786558751,27,bal_accuracy,binary,0.6770340794738322,50,0.006766332082931321,Model1,xgb-wv-wv
65,4,2,1.6973622649908183e-10,8.575752499125807,0.7788428786558751,27,f_meas,binary,0.47287269875681165,50,0.014438864657458287,Model1,xgb-wv-wv
65,4,2,1.6973622649908183e-10,8.575752499125807,0.7788428786558751,27,kap,binary,0.44513912605771017,50,0.014928518591370593,Model1,xgb-wv-wv
65,4,2,1.6973622649908183e-10,8.575752499125807,0.7788428786558751,27,npv,binary,0.9517268383887841,50,0.0016532332757764796,Model1,xgb-wv-wv
65,4,2,1.6973622649908183e-10,8.575752499125807,0.7788428786558751,27,ppv,binary,0.6892542210111869,50,0.02195510790773382,Model1,xgb-wv-wv
65,4,2,1.6973622649908183e-10,8.575752499125807,0.7788428786558751,27,precision,binary,0.6892542210111869,50,0.021955107907733824,Model1,xgb-wv-wv
65,4,2,1.6973622649908183e-10,8.575752499125807,0.7788428786558751,27,recall,binary,0.3675568206202002,50,0.013329059334411024,Model1,xgb-wv-wv
65,4,2,1.6973622649908183e-10,8.575752499125807,0.7788428786558751,27,roc_auc,binary,0.8863867632893266,50,0.004277054929948382,Model1,xgb-wv-wv
67,21,10,5.363456665742435e-8,1.5042331385239043e-6,0.8965724029254029,17,bal_accuracy,binary,0.8438247145166163,50,0.00588782093630524,Model1,xgb-wv-wv
67,21,10,5.363456665742435e-8,1.5042331385239043e-6,0.8965724029254029,17,f_meas,binary,0.5602172748101807,50,0.010800067508940903,Model1,xgb-wv-wv
67,21,10,5.363456665742435e-8,1.5042331385239043e-6,0.8965724029254029,17,kap,binary,0.516421112799277,50,0.011425655639125069,Model1,xgb-wv-wv
67,21,10,5.363456665742435e-8,1.5042331385239043e-6,0.8965724029254029,17,npv,binary,0.9799408749343927,50,0.0011058344357707899,Model1,xgb-wv-wv
67,21,10,5.363456665742435e-8,1.5042331385239043e-6,0.8965724029254029,17,ppv,binary,0.44878675470459345,50,0.012107847801702655,Model1,xgb-wv-wv
67,21,10,5.363456665742435e-8,1.5042331385239043e-6,0.8965724029254029,17,precision,binary,0.4487867547045934,50,0.012107847801702657,Model1,xgb-wv-wv
67,21,10,5.363456665742435e-8,1.5042331385239043e-6,0.8965724029254029,17,recall,binary,0.7618841613409337,50,0.011433475351454649,Model1,xgb-wv-wv
67,21,10,5.363456665742435e-8,1.5042331385239043e-6,0.8965724029254029,17,roc_auc,binary,0.9403025195976631,50,0.002696580870306182,Model1,xgb-wv-wv
68,40,1,3.7771167578771754e-4,0.9631690732944278,0.12612092432189734,13,bal_accuracy,binary,0.8207155825998551,50,0.0084155856726902609,Model1,xgb-wv-wv
68,40,1,3.7771167578771754e-4,0.9631690732944278,0.12612092432189734,13,f_meas,binary,0.43464999563343376,50,0.009992377689050695,Model1,xgb-wv-wv
68,40,1,3.7771167578771754e-4,0.9631690732944278,0.12612092432189734,13,kap,binary,0.3698990302281996,50,0.010363348661088503,Model1,xgb-wv-wv
68,40,1,3.7771167578771754e-4,0.9631690732944278,0.12612092432189734,13,npv,binary,0.98000758408301,50,0.0018890582215173141,Model1,xgb-wv-wv
68,40,1,3.7771167578771754e-4,0.9631690732944278,0.12612092432189734,13,ppv,binary,0.3072088436574599,50,0.008869234174635324,Model1,xgb-wv-wv
68,40,1,3.7771167578771754e-4,0.9631690732944278,0.12612092432189734,13,precision,binary,0.30720884365745993,50,0.008869234174635325,Model1,xgb-wv-wv
68,40,1,3.7771167578771754e-4,0.9631690732944278,0.12612092432189734,13,recall,binary,0.781408194773505,50,0.01844325821120645,Model1,xgb-wv-wv
68,40,1,3.7771167578771754e-4,0.9631690732944278,0.12612092432189734,13,roc_auc,binary,0.9163011558315861,50,0.0031460057832028232,Model1,xgb-wv-wv
72,6,12,9.018828527085784e-10,1.5541954767227486e-6,0.9426447219190282,34,bal_accuracy,binary,0.8126526031030873,50,0.006103769380064071,Model1,xgb-wv-wv
72,6,12,9.018828527085784e-10,1.5541954767227486e-6,0.9426447219190282,34,f_meas,binary,0.6017572509000884,50,0.010686797292586382,Model1,xgb-wv-wv
72,6,12,9.018828527085784e-10,1.5541954767227486e-6,0.9426447219190282,34,kap,binary,0.5677767523628398,50,0.011396129469071719,Model1,xgb-wv-wv
72,6,12,9.018828527085784e-10,1.5541954767227486e-6,0.9426447219190282,34,npv,binary,0.9730983838602927,50,0.0012808692163397085,Model1,xgb-wv-wv
72,6,12,9.018828527085784e-10,1.5541954767227486e-6,0.9426447219190282,34,ppv,binary,0.5592066628579372,50,0.015365146444370568,Model1,xgb-wv-wv
72,6,12,9.018828527085784e-10,1.5541954767227486e-6,0.9426447219190282,34,precision,binary,0.5592066628579372,50,0.015365146444370566,Model1,xgb-wv-wv
72,6,12,9.018828527085784e-10,1.5541954767227486e-6,0.9426447219190282,34,recall,binary,0.6676065308067423,50,0.012314093336010308,Model1,xgb-wv-wv
72,6,12,9.018828527085784e-10,1.5541954767227486e-6,0.9426447219190282,34,roc_auc,binary,0.9406890532395075,50,0.002807191840841997,Model1,xgb-wv-wv
74,33,1,2.8917731125070893e-7,1.756881132485084e-8,0.11611112476238981,35,bal_accuracy,binary,0.7856339244827989,50,0.011111153561442655,Model1,xgb-wv-wv
74,33,1,2.8917731125070893e-7,1.756881132485084e-8,0.11611112476238981,35,f_meas,binary,0.40715210362235843,50,0.010361078003103878,Model1,xgb-wv-wv
74,33,1,2.8917731125070893e-7,1.756881132485084e-8,0.11611112476238981,35,kap,binary,0.34183637070432354,50,0.010507048449458996,Model1,xgb-wv-wv
74,33,1,2.8917731125070893e-7,1.756881132485084e-8,0.11611112476238981,35,npv,binary,0.9740412934694876,50,0.00232209484863391,Model1,xgb-wv-wv
74,33,1,2.8917731125070893e-7,1.756881132485084e-8,0.11611112476238981,35,ppv,binary,0.2991374918856253,50,0.009477370732025835,Model1,xgb-wv-wv
74,33,1,2.8917731125070893e-7,1.756881132485084e-8,0.11611112476238981,35,precision,binary,0.2991374918856253,50,0.009477370732025836,Model1,xgb-wv-wv
74,33,1,2.8917731125070893e-7,1.756881132485084e-8,0.11611112476238981,35,recall,binary,0.7045214418426142,50,0.026535328376341337,Model1,xgb-wv-wv
74,33,1,2.8917731125070893e-7,1.756881132485084e-8,0.11611112476238981,35,roc_auc,binary,0.9124980841882825,50,0.0033146148505891885,Model1,xgb-wv-wv
75,2,15,3.9878374542148665e-10,3.902970210209884e-10,0.27200682380618524,31,bal_accuracy,binary,0.7939534692628181,50,0.007096779979234984,Model1,xgb-wv-wv
75,2,15,3.9878374542148665e-10,3.902970210209884e-10,0.27200682380618524,31,f_meas,binary,0.6050277922026795,50,0.011696947056734554,Model1,xgb-wv-wv
75,2,15,3.9878374542148665e-10,3.902970210209884e-10,0.27200682380618524,31,kap,binary,0.5739300565426562,50,0.012406868508431037,Model1,xgb-wv-wv
75,2,15,3.9878374542148665e-10,3.902970210209884e-10,0.27200682380618524,31,npv,binary,0.9697963762974391,50,0.0014054728133391077,Model1,xgb-wv-wv
75,2,15,3.9878374542148665e-10,3.902970210209884e-10,0.27200682380618524,31,ppv,binary,0.6035438609366108,50,0.015893880102513355,Model1,xgb-wv-wv
75,2,15,3.9878374542148665e-10,3.902970210209884e-10,0.27200682380618524,31,precision,binary,0.6035438609366108,50,0.015893880102513358,Model1,xgb-wv-wv
75,2,15,3.9878374542148665e-10,3.902970210209884e-10,0.27200682380618524,31,recall,binary,0.6205328520154579,50,0.014271233659022543,Model1,xgb-wv-wv
75,2,15,3.9878374542148665e-10,3.902970210209884e-10,0.27200682380618524,31,roc_auc,binary,0.9342950844275181,50,0.00317722032181614,Model1,xgb-wv-wv
77,3,14,1.8208521482540938e-4,0.04650042353874043,0.6094686585524399,39,bal_accuracy,binary,0.8304189177152449,50,0.006262778880226443,Model1,xgb-wv-wv
77,3,14,1.8208521482540938e-4,0.04650042353874043,0.6094686585524399,39,f_meas,binary,0.5980353226418239,50,0.010575575833153925,Model1,xgb-wv-wv
77,3,14,1.8208521482540938e-4,0.04650042353874043,0.6094686585524399,39,kap,binary,0.5617028887934732,50,0.011217525488235102,Model1,xgb-wv-wv
77,3,14,1.8208521482540938e-4,0.04650042353874043,0.6094686585524399,39,npv,binary,0.9763785978022979,50,0.0012564327486220292,Model1,xgb-wv-wv
77,3,14,1.8208521482540938e-4,0.04650042353874043,0.6094686585524399,39,ppv,binary,0.5243398380709168,50,0.013766917133947761,Model1,xgb-wv-wv
77,3,14,1.8208521482540938e-4,0.04650042353874043,0.6094686585524399,39,precision,binary,0.5243398380709167,50,0.013766917133947752,Model1,xgb-wv-wv
77,3,14,1.8208521482540938e-4,0.04650042353874043,0.6094686585524399,39,recall,binary,0.712174925862984,50,0.012644618546874849,Model1,xgb-wv-wv
77,3,14,1.8208521482540938e-4,0.04650042353874043,0.6094686585524399,39,roc_auc,binary,0.9433534128275385,50,0.002596509031761959,Model1,xgb-wv-wv
80,25,14,0.05673581730116268,3.2644059113180006,0.972113959980691,8,bal_accuracy,binary,0.8231918327731581,50,0.0063733407377067975,Model1,xgb-wv-wv
80,25,14,0.05673581730116268,3.2644059113180006,0.972113959980691,8,f_meas,binary,0.6062785782617923,50,0.009328345471818808,Model1,xgb-wv-wv
80,25,14,0.05673581730116268,3.2644059113180006,0.972113959980691,8,kap,binary,0.571919791008295,50,0.00989748752417677,Model1,xgb-wv-wv
80,25,14,0.05673581730116268,3.2644059113180006,0.972113959980691,8,npv,binary,0.9747508316604004,50,0.0013576080421510502,Model1,xgb-wv-wv
80,25,14,0.05673581730116268,3.2644059113180006,0.972113959980691,8,ppv,binary,0.549716899144188,50,0.012553899954711338,Model1,xgb-wv-wv
80,25,14,0.05673581730116268,3.2644059113180006,0.972113959980691,8,precision,binary,0.5497168991441879,50,0.012553899954711328,Model1,xgb-wv-wv
80,25,14,0.05673581730116268,3.2644059113180006,0.972113959980691,8,recall,binary,0.6912898640549092,50,0.01310905346899062,Model1,xgb-wv-wv
80,25,14,0.05673581730116268,3.2644059113180006,0.972113959980691,8,roc_auc,binary,0.9401392529536009,50,0.0027892431118595852,Model1,xgb-wv-wv
85,36,1,2.45262130931231e-10,8.519462454313657e-9,0.9310631733895046,30,bal_accuracy,binary,0.7132213221241492,50,0.006807891213799131,Model1,xgb-wv-wv
85,36,1,2.45262130931231e-10,8.519462454313657e-9,0.9310631733895046,30,f_meas,binary,0.44640675395672874,50,0.01243321447476169,Model1,xgb-wv-wv
85,36,1,2.45262130931231e-10,8.519462454313657e-9,0.9310631733895046,30,kap,binary,0.40097816077959725,50,0.013664767341776712,Model1,xgb-wv-wv
85,36,1,2.45262130931231e-10,8.519462454313657e-9,0.9310631733895046,30,npv,binary,0.9581368351423417,50,0.0017408900508623394,Model1,xgb-wv-wv
85,36,1,2.45262130931231e-10,8.519462454313657e-9,0.9310631733895046,30,ppv,binary,0.4485329426778293,50,0.020147450043911764,Model1,xgb-wv-wv
85,36,1,2.45262130931231e-10,8.519462454313657e-9,0.9310631733895046,30,precision,binary,0.4485329426778293,50,0.020147450043911764,Model1,xgb-wv-wv
85,36,1,2.45262130931231e-10,8.519462454313657e-9,0.9310631733895046,30,recall,binary,0.4795571215474514,50,0.014789651335285965,Model1,xgb-wv-wv
85,36,1,2.45262130931231e-10,8.519462454313657e-9,0.9310631733895046,30,roc_auc,binary,0.7564085962999538,50,0.011574026638992487,Model1,xgb-wv-wv
87,15,8,0.03427841321235519,0.058880158975839356,0.9175606697353953,1,bal_accuracy,binary,0.8146172367759195,50,0.006156743584456126,Model1,xgb-wv-wv
87,15,8,0.03427841321235519,0.058880158975839356,0.9175606697353953,1,f_meas,binary,0.6160385540162058,50,0.008871752064471487,Model1,xgb-wv-wv
87,15,8,0.03427841321235519,0.058880158975839356,0.9175606697353953,1,kap,binary,0.5839190033062155,50,0.009418875098497035,Model1,xgb-wv-wv
87,15,8,0.03427841321235519,0.058880158975839356,0.9175606697353953,1,npv,binary,0.9730682650590774,50,0.0013368673891048799,Model1,xgb-wv-wv
87,15,8,0.03427841321235519,0.058880158975839356,0.9175606697353953,1,ppv,binary,0.5819603967333109,50,0.012028476880822134,Model1,xgb-wv-wv
87,15,8,0.03427841321235519,0.058880158975839356,0.9175606697353953,1,precision,binary,0.5819603967333109,50,0.012028476880822137,Model1,xgb-wv-wv
87,15,8,0.03427841321235519,0.058880158975839356,0.9175606697353953,1,recall,binary,0.6673426958068458,50,0.01265223192405333,Model1,xgb-wv-wv
87,15,8,0.03427841321235519,0.058880158975839356,0.9175606697353953,1,roc_auc,binary,0.9401740393855702,50,0.002855987062635153,Model1,xgb-wv-wv
87,26,13,3.410955900113825e-10,1.4967708073409665e-4,0.2713235390070267,22,bal_accuracy,binary,0.7889992559088322,50,0.0068311075684636124,Model1,xgb-wv-wv
87,26,13,3.410955900113825e-10,1.4967708073409665e-4,0.2713235390070267,22,f_meas,binary,0.5932143093458362,50,0.01088676765160931,Model1,xgb-wv-wv
87,26,13,3.410955900113825e-10,1.4967708073409665e-4,0.2713235390070267,22,kap,binary,0.5609209785800234,50,0.011569063293875527,Model1,xgb-wv-wv
87,26,13,3.410955900113825e-10,1.4967708073409665e-4,0.2713235390070267,22,npv,binary,0.9691172829903583,50,0.0014370937283682815,Model1,xgb-wv-wv
87,26,13,3.410955900113825e-10,1.4967708073409665e-4,0.2713235390070267,22,ppv,binary,0.58896619609874,50,0.015014808737087592,Model1,xgb-wv-wv
87,26,13,3.410955900113825e-10,1.4967708073409665e-4,0.2713235390070267,22,precision,binary,0.58896619609874,50,0.015014808737087592,Model1,xgb-wv-wv
87,26,13,3.410955900113825e-10,1.4967708073409665e-4,0.2713235390070267,22,recall,binary,0.6124313215840581,50,0.013848287035333485,Model1,xgb-wv-wv
87,26,13,3.410955900113825e-10,1.4967708073409665e-4,0.2713235390070267,22,roc_auc,binary,0.9193011662754883,50,0.003358711973268118,Model1,xgb-wv-wv
90,38,1,1.5571597541205788e-4,16.965607224409496,0.9235963111585193,2,bal_accuracy,binary,0.7296941800805586,50,0.008726665279523938,Model1,xgb-wv-wv
90,38,1,1.5571597541205788e-4,16.965607224409496,0.9235963111585193,2,f_meas,binary,0.40389918993450435,50,0.010532849319760423,Model1,xgb-wv-wv
90,38,1,1.5571597541205788e-4,16.965607224409496,0.9235963111585193,2,kap,binary,0.3466775658899961,50,0.011411829845471337,Model1,xgb-wv-wv
90,38,1,1.5571597541205788e-4,16.965607224409496,0.9235963111585193,2,npv,binary,0.9626468391088243,50,0.0021109774751367967,Model1,xgb-wv-wv
90,38,1,1.5571597541205788e-4,16.965607224409496,0.9235963111585193,2,ppv,binary,0.3461118674116062,50,0.014344494893868971,Model1,xgb-wv-wv
90,38,1,1.5571597541205788e-4,16.965607224409496,0.9235963111585193,2,precision,binary,0.3461118674116062,50,0.014344494893868975,Model1,xgb-wv-wv
90,38,1,1.5571597541205788e-4,16.965607224409496,0.9235963111585193,2,recall,binary,0.5524225955619486,50,0.023350384083491896,Model1,xgb-wv-wv
90,38,1,1.5571597541205788e-4,16.965607224409496,0.9235963111585193,2,roc_auc,binary,0.905495879114582,50,0.002926689024947995,Model1,xgb-wv-wv
101,25,9,0.0982462363487209,6.059854857408755e-8,0.9079443899099203,9,bal_accuracy,binary,0.8145213324541016,50,0.006723710541027203,Model1,xgb-wv-wv
101,25,9,0.0982462363487209,6.059854857408755e-8,0.9079443899099203,9,f_meas,binary,0.597090003785144,50,0.010913989155438794,Model1,xgb-wv-wv
101,25,9,0.0982462363487209,6.059854857408755e-8,0.9079443899099203,9,kap,binary,0.5623247965144041,50,0.011577433655968004,Model1,xgb-wv-wv
101,25,9,0.0982462363487209,6.059854857408755e-8,0.9079443899099203,9,npv,binary,0.9734764410286404,50,0.0013934027060459972,Model1,xgb-wv-wv
101,25,9,0.0982462363487209,6.059854857408755e-8,0.9079443899099203,9,ppv,binary,0.545972757369876,50,0.013669181465858033,Model1,xgb-wv-wv
101,25,9,0.0982462363487209,6.059854857408755e-8,0.9079443899099203,9,precision,binary,0.545972757369876,50,0.01366918146585803,Model1,xgb-wv-wv
101,25,9,0.0982462363487209,6.059854857408755e-8,0.9079443899099203,9,recall,binary,0.6734349730947753,50,0.01347191022191059,Model1,xgb-wv-wv
101,25,9,0.0982462363487209,6.059854857408755e-8,0.9079443899099203,9,roc_auc,binary,0.9370392906806733,50,0.002994035728216801,Model1,xgb-wv-wv
109,3,9,0.018401248271179647,0.022079807490352054,0.3351348443107912,23,bal_accuracy,binary,0.8132066862722717,50,0.006069275910840301,Model1,xgb-wv-wv
109,3,9,0.018401248271179647,0.022079807490352054,0.3351348443107912,23,f_meas,binary,0.6198625690465949,50,0.008277828844813493,Model1,xgb-wv-wv
109,3,9,0.018401248271179647,0.022079807490352054,0.3351348443107912,23,kap,binary,0.5885707112367539,50,0.008774927110651972,Model1,xgb-wv-wv
109,3,9,0.018401248271179647,0.022079807490352054,0.3351348443107912,23,npv,binary,0.9727121837629792,50,0.0013883170336839053,Model1,xgb-wv-wv
109,3,9,0.018401248271179647,0.022079807490352054,0.3351348443107912,23,ppv,binary,0.5937695535788939,50,0.012054136528740664,Model1,xgb-wv-wv
109,3,9,0.018401248271179647,0.022079807490352054,0.3351348443107912,23,precision,binary,0.593769553578894,50,0.01205413652874067,Model1,xgb-wv-wv
109,3,9,0.018401248271179647,0.022079807490352054,0.3351348443107912,23,recall,binary,0.662433711412929,50,0.012590802661122726,Model1,xgb-wv-wv
109,3,9,0.018401248271179647,0.022079807490352054,0.3351348443107912,23,roc_auc,binary,0.9411185193886267,50,0.0028368229618762814,Model1,xgb-wv-wv
114,3,1,3.7478511354398287e-7,0.06293664178357614,0.8021812273415039,46,bal_accuracy,binary,0.7249675752453849,50,0.008099927680105931,Model1,xgb-wv-wv
114,3,1,3.7478511354398287e-7,0.06293664178357614,0.8021812273415039,46,f_meas,binary,0.4095122616017649,50,0.010989073189171373,Model1,xgb-wv-wv
114,3,1,3.7478511354398287e-7,0.06293664178357614,0.8021812273415039,46,kap,binary,0.3539655932293391,50,0.011962491267688235,Model1,xgb-wv-wv
114,3,1,3.7478511354398287e-7,0.06293664178357614,0.8021812273415039,46,npv,binary,0.9616644779271039,50,0.0020091978135403704,Model1,xgb-wv-wv
114,3,1,3.7478511354398287e-7,0.06293664178357614,0.8021812273415039,46,ppv,binary,0.35695176501090975,50,0.014350150051077724,Model1,xgb-wv-wv
114,3,1,3.7478511354398287e-7,0.06293664178357614,0.8021812273415039,46,precision,binary,0.3569517650109098,50,0.014350150051077726,Model1,xgb-wv-wv
114,3,1,3.7478511354398287e-7,0.06293664178357614,0.8021812273415039,46,recall,binary,0.5358603451082281,50,0.021508710637000113,Model1,xgb-wv-wv
114,3,1,3.7478511354398287e-7,0.06293664178357614,0.8021812273415039,46,roc_auc,binary,0.8987171541233222,50,0.00317034330948309,Model1,xgb-wv-wv
116,4,10,1.1485599609256664e-10,1.2271444776121562e-10,0.26084670556175527,24,bal_accuracy,binary,0.7049988642189525,50,0.007606096478911371,Model1,xgb-wv-wv
116,4,10,1.1485599609256664e-10,1.2271444776121562e-10,0.26084670556175527,24,f_meas,binary,0.521777898234012,50,0.01471752453334019,Model1,xgb-wv-wv
116,4,10,1.1485599609256664e-10,1.2271444776121562e-10,0.26084670556175527,24,kap,binary,0.4946116404348549,50,0.015323447705420058,Model1,xgb-wv-wv
116,4,10,1.1485599609256664e-10,1.2271444776121562e-10,0.26084670556175527,24,npv,binary,0.9556095385538641,50,0.0018071974770025164,Model1,xgb-wv-wv
116,4,10,1.1485599609256664e-10,1.2271444776121562e-10,0.26084670556175527,24,ppv,binary,0.7019544622044623,50,0.018566522798426903,Model1,xgb-wv-wv
116,4,10,1.1485599609256664e-10,1.2271444776121562e-10,0.26084670556175527,24,precision,binary,0.7019544622044622,50,0.018566522798426893,Model1,xgb-wv-wv
116,4,10,1.1485599609256664e-10,1.2271444776121562e-10,0.26084670556175527,24,recall,binary,0.42442964722352583,50,0.015101178892238599,Model1,xgb-wv-wv
116,4,10,1.1485599609256664e-10,1.2271444776121562e-10,0.26084670556175527,24,roc_auc,binary,0.8817532573124285,50,0.005012554744923911,Model1,xgb-wv-wv
118,3,11,1.0782187825173195e-6,0.001030205053351897,0.9934224523538118,11,bal_accuracy,binary,0.8094290193713263,50,0.004902032377955873,Model1,xgb-wv-wv
118,3,11,1.0782187825173195e-6,0.001030205053351897,0.9934224523538118,11,f_meas,binary,0.5521755785493815,50,0.010414311690876032,Model1,xgb-wv-wv
118,3,11,1.0782187825173195e-6,0.001030205053351897,0.9934224523538118,11,kap,binary,0.5104548753338196,50,0.010988710852662956,Model1,xgb-wv-wv
118,3,11,1.0782187825173195e-6,0.001030205053351897,0.9934224523538118,11,npv,binary,0.9738085787946584,50,0.0010265845093525613,Model1,xgb-wv-wv
118,3,11,1.0782187825173195e-6,0.001030205053351897,0.9934224523538118,11,ppv,binary,0.4736276389051177,50,0.013699568965264707,Model1,xgb-wv-wv
118,3,11,1.0782187825173195e-6,0.001030205053351897,0.9934224523538118,11,precision,binary,0.4736276389051177,50,0.013699568965264704,Model1,xgb-wv-wv
118,3,11,1.0782187825173195e-6,0.001030205053351897,0.9934224523538118,11,recall,binary,0.679905335078023,50,0.010081965533264004,Model1,xgb-wv-wv
118,3,11,1.0782187825173195e-6,0.001030205053351897,0.9934224523538118,11,roc_auc,binary,0.9316419888368569,50,0.002521358278133514,Model1,xgb-wv-wv
120,39,14,2.1666660194967905e-7,6.336985685453481,0.5671748968151817,45,bal_accuracy,binary,0.8153929912740554,50,0.00648767180290793,Model1,xgb-wv-wv
120,39,14,2.1666660194967905e-7,6.336985685453481,0.5671748968151817,45,f_meas,binary,0.4819117742019596,50,0.00953737734763696,Model1,xgb-wv-wv
120,39,14,2.1666660194967905e-7,6.336985685453481,0.5671748968151817,45,kap,binary,0.4269051467798888,50,0.010052503833095154,Model1,xgb-wv-wv
120,39,14,2.1666660194967905e-7,6.336985685453481,0.5671748968151817,45,npv,binary,0.976847221115358,50,0.0013861426165302892,Model1,xgb-wv-wv
120,39,14,2.1666660194967905e-7,6.336985685453481,0.5671748968151817,45,ppv,binary,0.3666972067000277,50,0.010271934298373244,Model1,xgb-wv-wv
120,39,14,2.1666660194967905e-7,6.336985685453481,0.5671748968151817,45,precision,binary,0.3666972067000277,50,0.010271934298373244,Model1,xgb-wv-wv
120,39,14,2.1666660194967905e-7,6.336985685453481,0.5671748968151817,45,recall,binary,0.7328008749937798,50,0.01396561577856752,Model1,xgb-wv-wv
120,39,14,2.1666660194967905e-7,6.336985685453481,0.5671748968151817,45,roc_auc,binary,0.9226095106926997,50,0.0032911894464295577,Model1,xgb-wv-wv
121,15,1,1.0219396853537951e-9,1.2907760731499424e-5,0.10017948854024988,44,bal_accuracy,binary,0.7340534966982148,50,0.008627228002403892,Model1,xgb-wv-wv
121,15,1,1.0219396853537951e-9,1.2907760731499424e-5,0.10017948854024988,44,f_meas,binary,0.4231641199678326,50,0.013522606903477901,Model1,xgb-wv-wv
121,15,1,1.0219396853537951e-9,1.2907760731499424e-5,0.10017948854024988,44,kap,binary,0.36910997025107156,50,0.015257532670092938,Model1,xgb-wv-wv
121,15,1,1.0219396853537951e-9,1.2907760731499424e-5,0.10017948854024988,44,npv,binary,0.9629736093915696,50,0.002146224662877349,Model1,xgb-wv-wv
121,15,1,1.0219396853537951e-9,1.2907760731499424e-5,0.10017948854024988,44,ppv,binary,0.3922129724183059,50,0.02459391918580825,Model1,xgb-wv-wv
121,15,1,1.0219396853537951e-9,1.2907760731499424e-5,0.10017948854024988,44,precision,binary,0.39221297241830594,50,0.024593919185808256,Model1,xgb-wv-wv
121,15,1,1.0219396853537951e-9,1.2907760731499424e-5,0.10017948854024988,44,recall,binary,0.5558983083549027,50,0.02340217823486868,Model1,xgb-wv-wv
121,15,1,1.0219396853537951e-9,1.2907760731499424e-5,0.10017948854024988,44,roc_auc,binary,0.8827396235632127,50,0.004762822093405391,Model1,xgb-wv-wv
121,39,2,2.1081896104976247e-8,1.0041097484584652e-5,0.9903046313823155,25,bal_accuracy,binary,0.8369764805480727,50,0.004969363415165543,Model1,xgb-wv-wv
121,39,2,2.1081896104976247e-8,1.0041097484584652e-5,0.9903046313823155,25,f_meas,binary,0.431643098493108,50,0.009733940231581625,Model1,xgb-wv-wv
121,39,2,2.1081896104976247e-8,1.0041097484584652e-5,0.9903046313823155,25,kap,binary,0.36379893698165267,50,0.010435462602424178,Model1,xgb-wv-wv
